Time	Sig
5.605	-0.825224
5.606	-0.82278
5.607	-0.820901
5.608	-0.819616
5.609	-0.818882
5.61	-0.818586
5.611	-0.818557
5.612	-0.818599
5.613	-0.818525
5.614	-0.818187
5.615	-0.817502
5.616	-0.816461
5.617	-0.815132
5.618	-0.813654
5.619	-0.812218
5.62	-0.811042
5.621	-0.810334
5.622	-0.810262
5.623	-0.810935
5.624	-0.81238
5.625	-0.814541
5.626	-0.817274
5.627	-0.820363
5.628	-0.823541
5.629	-0.826528
5.63	-0.829069
5.631	-0.830973
5.632	-0.832133
5.633	-0.832545
5.634	-0.832294
5.635	-0.831538
5.636	-0.830473
5.637	-0.829307
5.638	-0.828237
5.639	-0.827423
5.64	-0.826972
5.641	-0.826921
5.642	-0.827229
5.643	-0.827781
5.644	-0.828405
5.645	-0.828901
5.646	-0.829077
5.647	-0.828782
5.648	-0.827938
5.649	-0.826558
5.65	-0.82475
5.651	-0.822696
5.652	-0.820627
5.653	-0.818785
5.654	-0.817394
5.655	-0.816626
5.656	-0.816587
5.657	-0.817317
5.658	-0.818783
5.659	-0.820877
5.66	-0.823414
5.661	-0.826144
5.662	-0.828786
5.663	-0.831058
5.664	-0.832724
5.665	-0.833626
5.666	-0.83371
5.667	-0.833023
5.668	-0.831695
5.669	-0.82991
5.67	-0.827881
5.671	-0.825816
5.672	-0.823899
5.673	-0.822265
5.674	-0.820991
5.675	-0.820083
5.676	-0.819479
5.677	-0.819051
5.678	-0.81863
5.679	-0.818032
5.68	-0.817095
5.681	-0.815708
5.682	-0.813839
5.683	-0.811548
5.684	-0.808977
5.685	-0.806327
5.686	-0.803824
5.687	-0.801686
5.688	-0.800109
5.689	-0.799248
5.69	-0.799208
5.691	-0.800031
5.692	-0.80168
5.693	-0.804028
5.694	-0.806875
5.695	-0.809974
5.696	-0.813071
5.697	-0.815943
5.698	-0.818429
5.699	-0.820449
5.7	-0.822008
5.701	-0.823181
5.702	-0.824101
5.703	-0.824932
5.704	-0.825843
5.705	-0.826982
5.706	-0.828458
5.707	-0.830321
5.708	-0.83255
5.709	-0.835042
5.71	-0.837623
5.711	-0.840063
5.712	-0.842122
5.713	-0.843588
5.714	-0.844308
5.715	-0.844218
5.716	-0.84335
5.717	-0.841829
5.718	-0.839851
5.719	-0.837661
5.72	-0.835509
5.721	-0.833624
5.722	-0.832183
5.723	-0.831307
5.724	-0.831049
5.725	-0.831393
5.726	-0.832248
5.727	-0.833457
5.728	-0.834815
5.729	-0.836104
5.73	-0.837124
5.731	-0.837727
5.732	-0.837849
5.733	-0.837515
5.734	-0.836827
5.735	-0.835949
5.736	-0.835071
5.737	-0.834388
5.738	-0.834069
5.739	-0.834246
5.74	-0.834994
5.741	-0.836317
5.742	-0.838152
5.743	-0.840362
5.744	-0.842751
5.745	-0.845084
5.746	-0.847134
5.747	-0.848708
5.748	-0.849683
5.749	-0.85002
5.75	-0.849767
5.751	-0.849053
5.752	-0.848064
5.753	-0.847009
5.754	-0.846095
5.755	-0.845491
5.756	-0.845324
5.757	-0.845664
5.758	-0.846517
5.759	-0.847811
5.76	-0.849393
5.761	-0.851048
5.762	-0.852534
5.763	-0.853626
5.764	-0.854159
5.765	-0.854054
5.766	-0.853339
5.767	-0.852134
5.768	-0.850624
5.769	-0.849017
5.77	-0.847522
5.771	-0.846323
5.772	-0.845572
5.773	-0.84537
5.774	-0.845761
5.775	-0.846714
5.776	-0.848125
5.777	-0.849815
5.778	-0.851552
5.779	-0.853092
5.78	-0.854208
5.781	-0.85474
5.782	-0.854615
5.783	-0.85386
5.784	-0.852591
5.785	-0.850984
5.786	-0.849252
5.787	-0.847617
5.788	-0.846279
5.789	-0.84539
5.79	-0.845042
5.791	-0.845249
5.792	-0.845955
5.793	-0.847028
5.794	-0.848282
5.795	-0.849496
5.796	-0.850445
5.797	-0.850935
5.798	-0.850836
5.799	-0.850106
5.8	-0.848792
5.801	-0.84702
5.802	-0.844971
5.803	-0.842852
5.804	-0.840859
5.805	-0.839156
5.806	-0.837861
5.807	-0.837033
5.808	-0.836671
5.809	-0.836702
5.81	-0.83699
5.811	-0.837352
5.812	-0.837583
5.813	-0.837493
5.814	-0.836931
5.815	-0.835817
5.816	-0.834149
5.817	-0.832008
5.818	-0.829539
5.819	-0.826934
5.82	-0.824402
5.821	-0.822143
5.822	-0.820321
5.823	-0.819035
5.824	-0.818308
5.825	-0.818072
5.826	-0.818182
5.827	-0.818427
5.828	-0.818565
5.829	-0.818358
5.83	-0.817602
5.831	-0.816164
5.832	-0.814002
5.833	-0.811172
5.834	-0.807817
5.835	-0.804134
5.836	-0.800349
5.837	-0.796682
5.838	-0.793327
5.839	-0.790438
5.84	-0.78811
5.841	-0.786369
5.842	-0.785161
5.843	-0.78435
5.844	-0.783729
5.845	-0.783053
5.846	-0.782079
5.847	-0.780609
5.848	-0.778522
5.849	-0.775794
5.85	-0.772501
5.851	-0.768798
5.852	-0.7649
5.853	-0.761049
5.854	-0.757483
5.855	-0.754404
5.856	-0.751969
5.857	-0.750269
5.858	-0.749325
5.859	-0.749083
5.86	-0.74941
5.861	-0.750116
5.862	-0.750977
5.863	-0.751776
5.864	-0.75233
5.865	-0.75252
5.866	-0.752307
5.867	-0.751729
5.868	-0.750894
5.869	-0.749959
5.87	-0.749104
5.871	-0.748512
5.872	-0.748348
5.873	-0.748737
5.874	-0.749748
5.875	-0.751378
5.876	-0.753542
5.877	-0.756077
5.878	-0.758773
5.879	-0.7614
5.88	-0.763749
5.881	-0.765667
5.882	-0.767084
5.883	-0.768013
5.884	-0.768553
5.885	-0.768867
5.886	-0.769154
5.887	-0.769622
5.888	-0.770461
5.889	-0.771822
5.89	-0.773799
5.891	-0.776411
5.892	-0.779594
5.893	-0.783201
5.894	-0.78702
5.895	-0.790802
5.896	-0.794302
5.897	-0.797319
5.898	-0.799722
5.899	-0.801477
5.9	-0.802644
5.901	-0.803361
5.902	-0.803825
5.903	-0.804256
5.904	-0.804868
5.905	-0.805843
5.906	-0.807316
5.907	-0.809355
5.908	-0.811958
5.909	-0.815049
5.91	-0.81848
5.911	-0.822051
5.912	-0.825542
5.913	-0.82874
5.914	-0.831478
5.915	-0.833657
5.916	-0.835261
5.917	-0.836363
5.918	-0.837109
5.919	-0.837697
5.92	-0.838347
5.921	-0.839271
5.922	-0.840651
5.923	-0.842612
5.924	-0.845205
5.925	-0.848395
5.926	-0.852065
5.927	-0.856029
5.928	-0.860057
5.929	-0.86391
5.93	-0.867365
5.931	-0.870257
5.932	-0.872492
5.933	-0.874058
5.934	-0.875023
5.935	-0.875521
5.936	-0.875725
5.937	-0.875825
5.938	-0.875987
5.939	-0.876341
5.94	-0.876966
5.941	-0.877882
5.942	-0.879049
5.943	-0.880363
5.944	-0.881665
5.945	-0.882762
5.946	-0.883462
5.947	-0.883612
5.948	-0.883122
5.949	-0.881984
5.95	-0.88027
5.951	-0.878119
5.952	-0.875709
5.953	-0.873219
5.954	-0.870804
5.955	-0.868566
5.956	-0.866538
5.957	-0.86468
5.958	-0.862864
5.959	-0.860879
5.96	-0.858424
5.961	-0.855137
5.962	-0.850618
5.963	-0.844478
5.964	-0.836366
5.965	-0.826003
5.966	-0.8132
5.967	-0.797863
5.968	-0.779989
5.969	-0.759636
5.97	-0.736901
5.971	-0.711888
5.972	-0.684692
5.973	-0.655388
5.974	-0.624013
5.975	-0.590566
5.976	-0.555009
5.977	-0.517275
5.978	-0.477293
5.979	-0.435022
5.98	-0.39049
5.981	-0.343829
5.982	-0.295304
5.983	-0.245318
5.984	-0.19441
5.985	-0.143233
5.986	-0.0925284
5.987	-0.0430883
5.988	0.00428432
5.989	0.0488205
5.99	0.0898196
5.991	0.126674
5.992	0.158886
5.993	0.186083
5.994	0.208014
5.995	0.224532
5.996	0.235564
5.997	0.241088
5.998	0.241096
5.999	0.235578
6	0.224511
6.001	0.207867
6.002	0.18564
6.003	0.15788
6.004	0.124715
6.005	0.0863797
6.006	0.043223
6.007	-0.00428461
6.008	-0.0555546
6.009	-0.109891
6.01	-0.166508
6.011	-0.224566
6.012	-0.283216
6.013	-0.34164
6.014	-0.399096
6.015	-0.454951
6.016	-0.508706
6.017	-0.559998
6.018	-0.608593
6.019	-0.65436
6.02	-0.69724
6.021	-0.737218
6.022	-0.774299
6.023	-0.808486
6.024	-0.839766
6.025	-0.868101
6.026	-0.893429
6.027	-0.915667
6.028	-0.934727
6.029	-0.950542
6.03	-0.963091
6.031	-0.972428
6.032	-0.978694
6.033	-0.982129
6.034	-0.983065
6.035	-0.981911
6.036	-0.979116
6.037	-0.975123
6.038	-0.970346
6.039	-0.965144
6.04	-0.959802
6.041	-0.954514
6.042	-0.949376
6.043	-0.944385
6.044	-0.939455
6.045	-0.934443
6.046	-0.929194
6.047	-0.92358
6.048	-0.917533
6.049	-0.911069
6.05	-0.904288
6.051	-0.897362
6.052	-0.890509
6.053	-0.88396
6.054	-0.877937
6.055	-0.872627
6.056	-0.868157
6.057	-0.86459
6.058	-0.861915
6.059	-0.860041
6.06	-0.858794
6.061	-0.857938
6.062	-0.857204
6.063	-0.856337
6.064	-0.855128
6.065	-0.853453
6.066	-0.851284
6.067	-0.848693
6.068	-0.845832
6.069	-0.842906
6.07	-0.84014
6.071	-0.837746
6.072	-0.835901
6.073	-0.834723
6.074	-0.834262
6.075	-0.834487
6.076	-0.835287
6.077	-0.836482
6.078	-0.837837
6.079	-0.839104
6.08	-0.840059
6.081	-0.840537
6.082	-0.840452
6.083	-0.839802
6.084	-0.838657
6.085	-0.837144
6.086	-0.835423
6.087	-0.833673
6.088	-0.832062
6.089	-0.830724
6.09	-0.829733
6.091	-0.829087
6.092	-0.828707
6.093	-0.828437
6.094	-0.828082
6.095	-0.827431
6.096	-0.826301
6.097	-0.824564
6.098	-0.822166
6.099	-0.819141
6.1	-0.815601
6.101	-0.81172
6.102	-0.807715
6.103	-0.803816
6.104	-0.800242
6.105	-0.797179
6.106	-0.794757
6.107	-0.793046
6.108	-0.792038
6.109	-0.791645
6.11	-0.791699
6.111	-0.791968
6.112	-0.792196
6.113	-0.79214
6.114	-0.791611
6.115	-0.790495
6.116	-0.788772
6.117	-0.786515
6.118	-0.783877
6.119	-0.781065
6.12	-0.778304
6.121	-0.7758
6.122	-0.773723
6.123	-0.772185
6.124	-0.771231
6.125	-0.770836
6.126	-0.770904
6.127	-0.771276
6.128	-0.771747
6.129	-0.772101
6.13	-0.772139
6.131	-0.771716
6.132	-0.77076
6.133	-0.769281
6.134	-0.767365
6.135	-0.765155
6.136	-0.762828
6.137	-0.760567
6.138	-0.758546
6.139	-0.756912
6.14	-0.755767
6.141	-0.755151
6.142	-0.755027
6.143	-0.755277
6.144	-0.755715
6.145	-0.756125
6.146	-0.75629
6.147	-0.756036
6.148	-0.755248
6.149	-0.753887
6.15	-0.75199
6.151	-0.749665
6.152	-0.747067
6.153	-0.744379
6.154	-0.741789
6.155	-0.739466
6.156	-0.737541
6.157	-0.736087
6.158	-0.735112
6.159	-0.73455
6.16	-0.734258
6.161	-0.734035
6.162	-0.733641
6.163	-0.732838
6.164	-0.73142
6.165	-0.729248
6.166	-0.726278
6.167	-0.722565
6.168	-0.718248
6.169	-0.713527
6.17	-0.708625
6.171	-0.703765
6.172	-0.699143
6.173	-0.694906
6.174	-0.691128
6.175	-0.687808
6.176	-0.684861
6.177	-0.682134
6.178	-0.679425
6.179	-0.676518
6.18	-0.673218
6.181	-0.66939
6.182	-0.664977
6.183	-0.66001
6.184	-0.654598
6.185	-0.648908
6.186	-0.643148
6.187	-0.637536
6.188	-0.632272
6.189	-0.627514
6.19	-0.623361
6.191	-0.619835
6.192	-0.616877
6.193	-0.614346
6.194	-0.612036
6.195	-0.609711
6.196	-0.607137
6.197	-0.604123
6.198	-0.600547
6.199	-0.596383
6.2	-0.591696
6.201	-0.586639
6.202	-0.581423
6.203	-0.576283
6.204	-0.571447
6.205	-0.567104
6.206	-0.56339
6.207	-0.560366
6.208	-0.558018
6.209	-0.556251
6.21	-0.554894
6.211	-0.553719
6.212	-0.552488
6.213	-0.550982
6.214	-0.549045
6.215	-0.546596
6.216	-0.543644
6.217	-0.540285
6.218	-0.53669
6.219	-0.533074
6.22	-0.52967
6.221	-0.526695
6.222	-0.524337
6.223	-0.522727
6.224	-0.52193
6.225	-0.521927
6.226	-0.522616
6.227	-0.523808
6.228	-0.525261
6.229	-0.526709
6.23	-0.527902
6.231	-0.528644
6.232	-0.528829
6.233	-0.528454
6.234	-0.527611
6.235	-0.526459
6.236	-0.525194
6.237	-0.524024
6.238	-0.523142
6.239	-0.522713
6.24	-0.522848
6.241	-0.523591
6.242	-0.524909
6.243	-0.526687
6.244	-0.52875
6.245	-0.530892
6.246	-0.532912
6.247	-0.534655
6.248	-0.536031
6.249	-0.537036
6.25	-0.537744
6.251	-0.538305
6.252	-0.53892
6.253	-0.539818
6.254	-0.541226
6.255	-0.543337
6.256	-0.546286
6.257	-0.55014
6.258	-0.554883
6.259	-0.560419
6.26	-0.566567
6.261	-0.573087
6.262	-0.579715
6.263	-0.586204
6.264	-0.59236
6.265	-0.598066
6.266	-0.603296
6.267	-0.608113
6.268	-0.612659
6.269	-0.617122
6.27	-0.621705
6.271	-0.626596
6.272	-0.631946
6.273	-0.637845
6.274	-0.644314
6.275	-0.65131
6.276	-0.658719
6.277	-0.666366
6.278	-0.67403
6.279	-0.681471
6.28	-0.688473
6.281	-0.694874
6.282	-0.700598
6.283	-0.705666
6.284	-0.710182
6.285	-0.714314
6.286	-0.718274
6.287	-0.722282
6.288	-0.726539
6.289	-0.731205
6.29	-0.736379
6.291	-0.742098
6.292	-0.748321
6.293	-0.75493
6.294	-0.761732
6.295	-0.768488
6.296	-0.774951
6.297	-0.780902
6.298	-0.786187
6.299	-0.790738
6.3	-0.794579
6.301	-0.79782
6.302	-0.800641
6.303	-0.803259
6.304	-0.8059
6.305	-0.808769
6.306	-0.812025
6.307	-0.815771
6.308	-0.820035
6.309	-0.824764
6.31	-0.829821
6.311	-0.834994
6.312	-0.840027
6.313	-0.844657
6.314	-0.848654
6.315	-0.85186
6.316	-0.854221
6.317	-0.85579
6.318	-0.856711
6.319	-0.857187
6.32	-0.857445
6.321	-0.857703
6.322	-0.858148
6.323	-0.858921
6.324	-0.860103
6.325	-0.861698
6.326	-0.86363
6.327	-0.865748
6.328	-0.867858
6.329	-0.869753
6.33	-0.871246
6.331	-0.872202
6.332	-0.872564
6.333	-0.872365
6.334	-0.871714
6.335	-0.870777
6.336	-0.869743
6.337	-0.868804
6.338	-0.868126
6.339	-0.867847
6.34	-0.868063
6.341	-0.86881
6.342	-0.870054
6.343	-0.871676
6.344	-0.873486
6.345	-0.875255
6.346	-0.876753
6.347	-0.877793
6.348	-0.878255
6.349	-0.878113
6.35	-0.877427
6.351	-0.876331
6.352	-0.875006
6.353	-0.87365
6.354	-0.872454
6.355	-0.87158
6.356	-0.871151
6.357	-0.871235
6.358	-0.871829
6.359	-0.872856
6.36	-0.874167
6.361	-0.875566
6.362	-0.876843
6.363	-0.877803
6.364	-0.878292
6.365	-0.878225
6.366	-0.877599
6.367	-0.876491
6.368	-0.87505
6.369	-0.873474
6.37	-0.871985
6.371	-0.8708
6.372	-0.870102
6.373	-0.870023
6.374	-0.870622
6.375	-0.871877
6.376	-0.87368
6.377	-0.875847
6.378	-0.878141
6.379	-0.880297
6.38	-0.88207
6.381	-0.883274
6.382	-0.883818
6.383	-0.883715
6.384	-0.883077
6.385	-0.882085
6.386	-0.880959
6.387	-0.879919
6.388	-0.879156
6.389	-0.878818
6.39	-0.878992
6.391	-0.879695
6.392	-0.880863
6.393	-0.882359
6.394	-0.883984
6.395	-0.88551
6.396	-0.886717
6.397	-0.887428
6.398	-0.887535
6.399	-0.887022
6.4	-0.885959
6.401	-0.884483
6.402	-0.882778
6.403	-0.88105
6.404	-0.879501
6.405	-0.878316
6.406	-0.877641
6.407	-0.877563
6.408	-0.878097
6.409	-0.879179
6.41	-0.880664
6.411	-0.882348
6.412	-0.883996
6.413	-0.885374
6.414	-0.886297
6.415	-0.886651
6.416	-0.886421
6.417	-0.885688
6.418	-0.884613
6.419	-0.883409
6.42	-0.882293
6.421	-0.881458
6.422	-0.881046
6.423	-0.881142
6.424	-0.881766
6.425	-0.882862
6.426	-0.884296
6.427	-0.88587
6.428	-0.887348
6.429	-0.888495
6.43	-0.889113
6.431	-0.889068
6.432	-0.888314
6.433	-0.886899
6.434	-0.884955
6.435	-0.882677
6.436	-0.880286
6.437	-0.878003
6.438	-0.876026
6.439	-0.874508
6.44	-0.873546
6.441	-0.873167
6.442	-0.873316
6.443	-0.873862
6.444	-0.874613
6.445	-0.875349
6.446	-0.875858
6.447	-0.87597
6.448	-0.875583
6.449	-0.87468
6.45	-0.873321
6.451	-0.871638
6.452	-0.869813
6.453	-0.868059
6.454	-0.866597
6.455	-0.865622
6.456	-0.865279
6.457	-0.865643
6.458	-0.866706
6.459	-0.86837
6.46	-0.870448
6.461	-0.872693
6.462	-0.874838
6.463	-0.876639
6.464	-0.877911
6.465	-0.87856
6.466	-0.878589
6.467	-0.878093
6.468	-0.877236
6.469	-0.876223
6.47	-0.875261
6.471	-0.874541
6.472	-0.874215
6.473	-0.874381
6.474	-0.875076
6.475	-0.876265
6.476	-0.877842
6.477	-0.879632
6.478	-0.88141
6.479	-0.882936
6.48	-0.883989
6.481	-0.884411
6.482	-0.884128
6.483	-0.883166
6.484	-0.881641
6.485	-0.879743
6.486	-0.877705
6.487	-0.875775
6.488	-0.874183
6.489	-0.873119
6.49	-0.87271
6.491	-0.873009
6.492	-0.87398
6.493	-0.875499
6.494	-0.877375
6.495	-0.879374
6.496	-0.881259
6.497	-0.882826
6.498	-0.883932
6.499	-0.884523
6.5	-0.884632
6.501	-0.884371
6.502	-0.88391
6.503	-0.883442
6.504	-0.883162
6.505	-0.883237
6.506	-0.883786
6.507	-0.88486
6.508	-0.886432
6.509	-0.888406
6.51	-0.890619
6.511	-0.892869
6.512	-0.894944
6.513	-0.896651
6.514	-0.897844
6.515	-0.898447
6.516	-0.898464
6.517	-0.897986
6.518	-0.89717
6.519	-0.896221
6.52	-0.895353
6.521	-0.894765
6.522	-0.894611
6.523	-0.894993
6.524	-0.895948
6.525	-0.897439
6.526	-0.899349
6.527	-0.901489
6.528	-0.90362
6.529	-0.905496
6.53	-0.906894
6.531	-0.907654
6.532	-0.907696
6.533	-0.907042
6.534	-0.905801
6.535	-0.90415
6.536	-0.902308
6.537	-0.900514
6.538	-0.898993
6.539	-0.897934
6.54	-0.897459
6.541	-0.897606
6.542	-0.898327
6.543	-0.899491
6.544	-0.900907
6.545	-0.902351
6.546	-0.903602
6.547	-0.904476
6.548	-0.904857
6.549	-0.904713
6.55	-0.904098
6.551	-0.903137
6.552	-0.902011
6.553	-0.900926
6.554	-0.900091
6.555	-0.89969
6.556	-0.899861
6.557	-0.900678
6.558	-0.902138
6.559	-0.90416
6.56	-0.906587
6.561	-0.9092
6.562	-0.911753
6.563	-0.914
6.564	-0.915741
6.565	-0.916846
6.566	-0.917277
6.567	-0.917091
6.568	-0.916428
6.569	-0.915484
6.57	-0.914475
6.571	-0.913602
6.572	-0.913029
6.573	-0.912868
6.574	-0.913167
6.575	-0.913901
6.576	-0.914969
